param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
0.0129155,0.1,20,0.6533333333333333,0.09510228411791398,85,0.6333333333333333,0.8333333333333333,0.6333333333333333,0.6166666666666667,0.55,0.012560796737670899,0.0015824317932128906
0.0129155,0.1,50,0.6666666666666666,0.09888264649460882,78,0.6333333333333333,0.8333333333333333,0.6333333333333333,0.7,0.5333333333333333,0.01350388526916504,0.0017174243927001952
0.0129155,0.3,5,0.45999999999999996,0.06548960901462833,185,0.5,0.3833333333333333,0.43333333333333335,0.4166666666666667,0.5666666666666667,0.003683137893676758,0.0015159130096435546
0.0129155,0.3,10,0.53,0.1161416759345623,169,0.6666666666666666,0.3833333333333333,0.5333333333333333,0.4166666666666667,0.65,0.0036124229431152345,0.0014708518981933593
0.0129155,0.3,20,0.6166666666666666,0.1178511301977579,120,0.8333333333333333,0.48333333333333334,0.6,0.6166666666666667,0.55,0.0036285400390625,0.0015087127685546875
0.0129155,0.3,50,0.6433333333333333,0.16753109164172086,92,0.7333333333333334,0.8166666666666667,0.3333333333333333,0.6166666666666667,0.7166666666666667,0.0037375450134277343,0.0015145301818847655
0.0129155,0.5,5,0.45999999999999996,0.06548960901462833,185,0.5,0.3833333333333333,0.43333333333333335,0.4166666666666667,0.5666666666666667,0.003481626510620117,0.00152740478515625
0.0129155,0.5,10,0.53,0.1161416759345623,169,0.6666666666666666,0.3833333333333333,0.5333333333333333,0.4166666666666667,0.65,0.003455924987792969,0.0014970779418945312
0.0129155,0.5,20,0.6166666666666666,0.1178511301977579,120,0.8333333333333333,0.48333333333333334,0.6,0.6166666666666667,0.55,0.003394412994384766,0.0014772415161132812
0.0129155,0.5,50,0.6433333333333333,0.16753109164172086,92,0.7333333333333334,0.8166666666666667,0.3333333333333333,0.6166666666666667,0.7166666666666667,0.003487110137939453,0.001477813720703125
0.0129155,0.7,5,0.45999999999999996,0.06548960901462833,185,0.5,0.3833333333333333,0.43333333333333335,0.4166666666666667,0.5666666666666667,0.0033967018127441405,0.0014810562133789062
0.0129155,0.7,10,0.53,0.1161416759345623,169,0.6666666666666666,0.3833333333333333,0.5333333333333333,0.4166666666666667,0.65,0.003438901901245117,0.0015034675598144531
0.0129155,0.7,20,0.6166666666666666,0.1178511301977579,120,0.8333333333333333,0.48333333333333334,0.6,0.6166666666666667,0.55,0.0035230636596679686,0.0015172004699707032
0.0129155,0.7,50,0.6433333333333333,0.16753109164172086,92,0.7333333333333334,0.8166666666666667,0.3333333333333333,0.6166666666666667,0.7166666666666667,0.0034525394439697266,0.001502084732055664
0.0129155,0.9,5,0.45999999999999996,0.06548960901462833,185,0.5,0.3833333333333333,0.43333333333333335,0.4166666666666667,0.5666666666666667,0.003370332717895508,0.0014575958251953126
0.0129155,0.9,10,0.53,0.1161416759345623,169,0.6666666666666666,0.3833333333333333,0.5333333333333333,0.4166666666666667,0.65,0.0033432483673095704,0.0014532089233398437
0.0129155,0.9,20,0.6166666666666666,0.1178511301977579,120,0.8333333333333333,0.48333333333333334,0.6,0.6166666666666667,0.55,0.0034967899322509766,0.0014975547790527343
0.0129155,0.9,50,0.6433333333333333,0.16753109164172086,92,0.7333333333333334,0.8166666666666667,0.3333333333333333,0.6166666666666667,0.7166666666666667,0.003475666046142578,0.0014951229095458984
0.0464159,0.1,5,0.5366666666666666,0.06446359868604573,167,0.45,0.65,0.5333333333333333,0.5166666666666667,0.5333333333333333,0.023051118850708006,0.0015891075134277343
0.0464159,0.1,10,0.6366666666666667,0.10402991022884824,108,0.6333333333333333,0.75,0.6333333333333333,0.7166666666666667,0.45,0.02300271987915039,0.0015835285186767579
0.0464159,0.1,20,0.74,0.07039570693980958,35,0.8,0.8333333333333333,0.7166666666666667,0.7166666666666667,0.6333333333333333,0.023004484176635743,0.001578950881958008
0.0464159,0.1,50,0.8300000000000001,0.060000000000000005,1,0.8,0.75,0.9,0.8,0.9,0.02299785614013672,0.0015786170959472656
0.0464159,0.3,5,0.6633333333333333,0.07483314773547882,81,0.6333333333333333,0.75,0.5333333333333333,0.7,0.7,0.02425994873046875,0.001568746566772461
0.0464159,0.3,10,0.6533333333333333,0.04876246279442598,85,0.6333333333333333,0.75,0.6333333333333333,0.6166666666666667,0.6333333333333333,0.024286222457885743,0.0015542030334472657
