param_clf__max_features,param_clf__min_samples_leaf,param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
sqrt,1,7.74264,0.1,5,0.7266666666666668,0.1772004514666935,305,0.8166666666666667,1.0,0.65,0.4666666666666667,0.7,0.7830923557281494,0.020799589157104493
sqrt,1,7.74264,0.1,10,0.7033333333333334,0.1462114146630754,373,0.9,0.8,0.65,0.4666666666666667,0.7,0.7902120590209961,0.02073512077331543
sqrt,1,7.74264,0.1,20,0.7766666666666666,0.10413666234542206,142,0.9,0.9,0.7333333333333334,0.65,0.7,0.7948867797851562,0.020838594436645506
sqrt,1,7.74264,0.1,50,0.7733333333333332,0.13106402167558334,169,0.9,0.9,0.7166666666666667,0.55,0.8,0.8019329071044922,0.02219834327697754
sqrt,1,7.74264,0.3,5,0.76,0.2291530298972962,200,1.0,1.0,0.7166666666666667,0.3833333333333333,0.7,0.983638858795166,0.021285629272460936
sqrt,1,7.74264,0.3,10,0.6866666666666668,0.17172329163188346,393,0.9166666666666667,0.7,0.7333333333333334,0.3833333333333333,0.7,0.9880656719207763,0.020793771743774413
sqrt,1,7.74264,0.3,20,0.8133333333333332,0.08326663997864532,33,0.9,0.9,0.8333333333333333,0.7333333333333334,0.7,0.9891340732574463,0.02077202796936035
sqrt,1,7.74264,0.3,50,0.8099999999999999,0.13564659966250536,48,0.9,0.9,0.9,0.55,0.8,0.9964612483978271,0.020797204971313477
sqrt,1,7.74264,0.5,5,0.76,0.2291530298972962,200,1.0,1.0,0.7166666666666667,0.3833333333333333,0.7,1.060574436187744,0.021033716201782227
sqrt,1,7.74264,0.5,10,0.7166666666666666,0.054772255750516606,337,0.7166666666666667,0.7,0.8166666666666667,0.65,0.7,1.0610930919647217,0.02086019515991211
sqrt,1,7.74264,0.5,20,0.8066666666666666,0.11623730516108464,59,0.9,0.9,0.9,0.6333333333333333,0.7,1.0647105693817138,0.020717430114746093
sqrt,1,7.74264,0.5,50,0.7933333333333333,0.16786237749352229,86,0.9,0.9,0.9,0.4666666666666667,0.8,1.0721765995025634,0.020892572402954102
sqrt,1,7.74264,0.7,5,0.6666666666666666,0.2142169201741284,431,0.9166666666666667,0.8,0.6333333333333333,0.2833333333333333,0.7,1.0766310691833496,0.020729875564575194
sqrt,1,7.74264,0.7,10,0.7166666666666666,0.054772255750516606,337,0.7166666666666667,0.7,0.8166666666666667,0.65,0.7,1.080067777633667,0.020968914031982422
sqrt,1,7.74264,0.7,20,0.8099999999999999,0.1190704739966117,48,0.9,0.9,0.9166666666666667,0.6333333333333333,0.7,1.0814795970916748,0.020970487594604494
sqrt,1,7.74264,0.7,50,0.7966666666666666,0.16812693617224655,75,0.9,0.9,0.8166666666666667,0.4666666666666667,0.9,1.090112066268921,0.020866823196411134
