param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
7.74264,0.5,50,0.7466666666666667,0.13224556283251584,90,0.6333333333333333,0.9166666666666667,0.9,0.6333333333333333,0.65,0.5856406211853027,0.0015723228454589844
7.74264,0.7,5,0.6733333333333333,0.13767917618708922,132,0.55,0.6666666666666666,0.9,0.5166666666666667,0.7333333333333334,0.6468766689300537,0.0015520095825195313
7.74264,0.7,10,0.8,0.14375905768565214,40,0.55,0.8166666666666667,1.0,0.8166666666666667,0.8166666666666667,0.6474201202392578,0.001570415496826172
7.74264,0.7,20,0.8400000000000001,0.13523641850067197,6,0.6333333333333333,0.9166666666666667,1.0,0.9166666666666667,0.7333333333333334,0.6465723514556885,0.0016239166259765625
7.74264,0.7,50,0.7666666666666666,0.15881505666095463,76,0.6333333333333333,0.9166666666666667,1.0,0.6333333333333333,0.65,0.6465076446533203,0.0015526294708251953
7.74264,0.9,5,0.7333333333333334,0.14794894014114765,106,0.55,0.6666666666666666,1.0,0.7166666666666667,0.7333333333333334,0.750706672668457,0.0015732288360595704
7.74264,0.9,10,0.7466666666666667,0.1723691129846386,90,0.4666666666666667,0.8166666666666667,1.0,0.7166666666666667,0.7333333333333334,0.7512556076049804,0.001690053939819336
7.74264,0.9,20,0.78,0.12445436468396313,64,0.6333333333333333,0.7166666666666667,1.0,0.8166666666666667,0.7333333333333334,0.7541606903076172,0.0015993118286132812
7.74264,0.9,50,0.8033333333333333,0.1442990721460891,34,0.6333333333333333,0.9166666666666667,1.0,0.8166666666666667,0.65,0.7516942977905273,0.0016099929809570313
27.8256,0.1,5,0.73,0.21791945504908206,109,0.3833333333333333,0.9166666666666667,1.0,0.7166666666666667,0.6333333333333333,0.27907934188842776,0.0015912532806396484
27.8256,0.1,10,0.7833333333333334,0.13824294235551815,54,0.6333333333333333,0.8333333333333333,1.0,0.6333333333333333,0.8166666666666667,0.2792186260223389,0.001512908935546875
27.8256,0.1,20,0.8400000000000001,0.12229290885229428,6,0.6333333333333333,0.8333333333333333,1.0,0.9166666666666667,0.8166666666666667,0.27887682914733886,0.0015095710754394532
27.8256,0.1,50,0.82,0.12754084313139327,17,0.6333333333333333,0.8333333333333333,1.0,0.9,0.7333333333333334,0.279130744934082,0.0015193462371826173
27.8256,0.3,5,0.7766666666666667,0.1614517471774978,70,0.55,0.9166666666666667,1.0,0.7,0.7166666666666667,0.5245248317718506,0.0015682220458984376
27.8256,0.3,10,0.7833333333333334,0.13824294235551815,54,0.6333333333333333,0.8333333333333333,1.0,0.6333333333333333,0.8166666666666667,0.5258866786956787,0.0015564441680908203
27.8256,0.3,20,0.7866666666666667,0.14659088951530677,45,0.55,0.8333333333333333,1.0,0.8166666666666667,0.7333333333333334,0.5284407615661622,0.0015500545501708984
27.8256,0.3,50,0.7866666666666667,0.12400716825158847,45,0.6333333333333333,0.8333333333333333,1.0,0.7333333333333334,0.7333333333333334,0.5272878646850586,0.001569366455078125
27.8256,0.5,5,0.74,0.17339742404853267,102,0.4666666666666667,0.8166666666666667,1.0,0.7,0.7166666666666667,0.6941114902496338,0.0015690326690673828
27.8256,0.5,10,0.75,0.1920648038785058,89,0.4666666666666667,0.9166666666666667,1.0,0.6333333333333333,0.7333333333333334,0.6942899703979493,0.0015700340270996093
27.8256,0.5,20,0.7866666666666665,0.17429221949868495,51,0.4666666666666667,0.8333333333333333,1.0,0.8166666666666667,0.8166666666666667,0.6956084728240967,0.0015736103057861328
27.8256,0.5,50,0.7666666666666666,0.15881505666095463,76,0.6333333333333333,0.9166666666666667,1.0,0.6333333333333333,0.65,0.6953386306762696,0.0016967296600341798
27.8256,0.7,5,0.74,0.17339742404853267,102,0.4666666666666667,0.8166666666666667,1.0,0.7,0.7166666666666667,0.7401896476745605,0.0015542984008789062
27.8256,0.7,10,0.7133333333333333,0.18116904322268254,123,0.4666666666666667,0.8166666666666667,1.0,0.6333333333333333,0.65,0.7400022029876709,0.0015700340270996093
27.8256,0.7,20,0.7666666666666667,0.18135294011647257,73,0.4666666666666667,0.7333333333333334,0.9,1.0,0.7333333333333334,0.7424047946929931,0.0015864849090576171
27.8256,0.7,50,0.7666666666666666,0.15881505666095463,76,0.6333333333333333,0.9166666666666667,1.0,0.6333333333333333,0.65,0.7398068904876709,0.0015766143798828125
27.8256,0.9,5,0.7433333333333334,0.20401524997465806,99,0.3833333333333333,0.8166666666666667,1.0,0.7,0.8166666666666667,0.8122990131378174,0.0015765666961669923
27.8256,0.9,10,0.7266666666666667,0.1624807680927192,118,0.55,0.8166666666666667,1.0,0.6166666666666667,0.65,0.8141355037689209,0.001567697525024414
27.8256,0.9,20,0.7699999999999999,0.17461067804945057,72,0.4666666666666667,0.8333333333333333,1.0,0.8166666666666667,0.7333333333333334,0.8192567825317383,0.0015945911407470703
27.8256,0.9,50,0.7633333333333333,0.16172679294277606,82,0.6333333333333333,0.9166666666666667,1.0,0.6166666666666667,0.65,0.8204827308654785,0.0015988826751708984
100.0,0.1,5,0.73,0.21791945504908206,109,0.3833333333333333,0.9166666666666667,1.0,0.7166666666666667,0.6333333333333333,0.3269400119781494,0.001546478271484375
100.0,0.1,10,0.7633333333333334,0.139204086785474,80,0.6333333333333333,0.8333333333333333,1.0,0.6333333333333333,0.7166666666666667,0.32676076889038086,0.0015537738800048828
100.0,0.1,20,0.8400000000000001,0.12229290885229428,6,0.6333333333333333,0.8333333333333333,1.0,0.9166666666666667,0.8166666666666667,0.32692608833312986,0.0015693187713623046
100.0,0.1,50,0.82,0.12754084313139327,17,0.6333333333333333,0.8333333333333333,1.0,0.9,0.7333333333333334,0.32767529487609864,0.0015507221221923828
100.0,0.3,5,0.73,0.21791945504908206,109,0.3833333333333333,0.9166666666666667,1.0,0.7166666666666667,0.6333333333333333,0.3410074710845947,0.0015363216400146485
100.0,0.3,10,0.7833333333333334,0.13824294235551815,54,0.6333333333333333,0.8333333333333333,1.0,0.6333333333333333,0.8166666666666667,0.3409965991973877,0.001549530029296875
100.0,0.3,20,0.8400000000000001,0.12229290885229428,6,0.6333333333333333,0.8333333333333333,1.0,0.9166666666666667,0.8166666666666667,0.34113569259643556,0.0015559196472167969
100.0,0.3,50,0.82,0.12754084313139327,17,0.6333333333333333,0.8333333333333333,1.0,0.9,0.7333333333333334,0.3417659759521484,0.00167083740234375
100.0,0.5,5,0.73,0.21791945504908206,109,0.3833333333333333,0.9166666666666667,1.0,0.7166666666666667,0.6333333333333333,0.39208087921142576,0.0015727519989013673
100.0,0.5,10,0.7833333333333334,0.13824294235551815,54,0.6333333333333333,0.8333333333333333,1.0,0.6333333333333333,0.8166666666666667,0.3913717269897461,0.001543426513671875
100.0,0.5,20,0.8400000000000001,0.12229290885229428,6,0.6333333333333333,0.8333333333333333,1.0,0.9166666666666667,0.8166666666666667,0.3914179801940918,0.0015537738800048828
100.0,0.5,50,0.82,0.12754084313139327,17,0.6333333333333333,0.8333333333333333,1.0,0.9,0.7333333333333334,0.3919041633605957,0.0015396595001220704
100.0,0.7,5,0.7466666666666667,0.21302060411560614,90,0.3833333333333333,0.9166666666666667,1.0,0.7166666666666667,0.7166666666666667,0.46541633605957033,0.0015523910522460937
100.0,0.7,10,0.7833333333333334,0.13824294235551815,54,0.6333333333333333,0.8333333333333333,1.0,0.6333333333333333,0.8166666666666667,0.4656430721282959,0.0015595912933349609
100.0,0.7,20,0.8400000000000001,0.12229290885229428,6,0.6333333333333333,0.8333333333333333,1.0,0.9166666666666667,0.8166666666666667,0.4642358303070068,0.0015625476837158204
100.0,0.7,50,0.8033333333333333,0.12128936932440167,34,0.6333333333333333,0.8333333333333333,1.0,0.8166666666666667,0.7333333333333334,0.4622509479522705,0.0015675544738769532
100.0,0.9,5,0.7466666666666667,0.21302060411560614,90,0.3833333333333333,0.9166666666666667,1.0,0.7166666666666667,0.7166666666666667,0.5542523860931396,0.001562356948852539
100.0,0.9,10,0.7833333333333334,0.13824294235551815,54,0.6333333333333333,0.8333333333333333,1.0,0.6333333333333333,0.8166666666666667,0.5524910449981689,0.0015777587890625
100.0,0.9,20,0.7866666666666667,0.14659088951530677,45,0.55,0.8333333333333333,1.0,0.8166666666666667,0.7333333333333334,0.552986478805542,0.0015727043151855468
100.0,0.9,50,0.7866666666666666,0.13474255287605158,49,0.6333333333333333,0.8333333333333333,1.0,0.8166666666666667,0.65,0.5530695438385009,0.001595783233642578
